theta_rad,theta_deg,Fz_mN,Fx_mN
-1.213405509807655047e+00,-6.952301454989864737e+01,-1.087763331954851514e+06,5.703206083916423377e+05
-1.214205509807654959e+00,-6.956885117350911685e+01,-1.076634682785130339e+06,5.779094523138346849e+05
-1.215005509807654871e+00,-6.961468779711957211e+01,-1.052590622861713869e+06,5.701590686641962966e+05
-1.215805509807654783e+00,-6.966052442073004158e+01,-1.081718658974154387e+06,5.863151807555078994e+05
-1.216605509807655139e+00,-6.970636104434052527e+01,-1.068516800509263761e+06,5.837063191787562100e+05
-1.217405509807655051e+00,-6.975219766795098053e+01,-1.048834918686168035e+06,5.776967815619963221e+05
-1.218205509807654963e+00,-6.979803429156145000e+01,-1.030774208528672694e+06,5.705904638043659506e+05
-1.219005509807654875e+00,-6.984387091517190527e+01,-9.984797710929884342e+05,5.457853798201276222e+05
-1.219805509807654786e+00,-6.988970753878236053e+01,-9.862225595333169913e+05,5.367054534000660060e+05
-1.220605509807655142e+00,-6.993554416239285842e+01,-9.871801433321551885e+05,5.318070171971766977e+05
-1.221405509807655054e+00,-6.998138078600331369e+01,-9.720703469267404871e+05,5.162690267219241941e+05
-1.222205509807654966e+00,-7.002721740961376895e+01,-9.628047617682580603e+05,5.023785160601079115e+05
-1.223005509807654878e+00,-7.007305403322423842e+01,-9.550988246676156996e+05,4.881047160641772789e+05
-1.223805509807654790e+00,-7.011889065683469369e+01,-9.688625328769563930e+05,4.813161835080049932e+05
-1.224605509807655146e+00,-7.016472728044517737e+01,-9.589922701361738145e+05,4.710063842200235231e+05
-1.225405509807655058e+00,-7.021056390405564684e+01,-9.579681977041703649e+05,4.656246685545326327e+05
-1.226205509807654970e+00,-7.025640052766610211e+01,-1.029802634790906450e+06,4.905241683354757261e+05
-1.227005509807654882e+00,-7.030223715127655737e+01,-1.033794562187636970e+06,4.908712197860616725e+05
-1.227805509807654794e+00,-7.034807377488702684e+01,-1.027394496359807788e+06,4.808807439857913996e+05
-1.228605509807655150e+00,-7.039391039849751053e+01,-1.030391104028277099e+06,4.836460856252613594e+05
-1.229405509807655061e+00,-7.043974702210796579e+01,-1.032802663342316868e+06,4.854841279906203854e+05
-1.230205509807654973e+00,-7.048558364571843526e+01,-1.011227866039103945e+06,4.700441914632958942e+05
-1.231005509807654885e+00,-7.053142026932889053e+01,-1.032111818066904321e+06,4.943961685827055480e+05
-1.231805509807654797e+00,-7.057725689293936000e+01,-1.041295585902637686e+06,5.125974754083467997e+05
-1.232605509807655153e+00,-7.062309351654984368e+01,-1.044395100007273373e+06,5.255153597644020338e+05
-1.233405509807655065e+00,-7.066893014016029895e+01,-1.055526233415527735e+06,5.398697525455654832e+05
-1.234205509807654977e+00,-7.071476676377076842e+01,-1.046347980509479181e+06,5.448625464133269852e+05
-1.235005509807654889e+00,-7.076060338738122368e+01,-1.060281168175901053e+06,5.545881273432311136e+05
-1.235805509807654801e+00,-7.080644001099167895e+01,-1.169972507698817411e+06,5.948228982212584233e+05
-1.236605509807655157e+00,-7.085227663460217684e+01,-1.142776077641045908e+06,5.856829511588660534e+05
-1.237405509807655068e+00,-7.089811325821263210e+01,-1.117172169210093329e+06,5.717718113176976331e+05
-1.238205509807654980e+00,-7.094394988182308737e+01,-1.100702512089467142e+06,5.617091761855130317e+05
-1.239005509807654892e+00,-7.098978650543355684e+01,-1.079229020047493279e+06,5.444557882615319686e+05
-1.239805509807654804e+00,-7.103562312904401210e+01,-1.068588094618426170e+06,5.355428633676798781e+05
-1.240605509807655160e+00,-7.108145975265449579e+01,-1.045763836554677226e+06,5.127293289002176607e+05
-1.241405509807655072e+00,-7.112729637626496526e+01,-1.015403592793804710e+06,4.798144207236685907e+05
-1.242205509807654984e+00,-7.117313299987542052e+01,-1.015043719662117423e+06,4.752590675398763269e+05
-1.243005509807654896e+00,-7.121896962348587579e+01,-1.018197202943293145e+06,4.720361034223180031e+05
-1.243805509807654808e+00,-7.126480624709634526e+01,-1.022196445381519268e+06,4.761683933392218896e+05
-1.244605509807655164e+00,-7.131064287070682894e+01,-1.032764516852654866e+06,4.813981026938246214e+05
-1.245405509807655076e+00,-7.135647949431728421e+01,-1.059906504740635399e+06,4.914842026352771209e+05
-1.246205509807654987e+00,-7.140231611792775368e+01,-1.047484728942602291e+06,4.979519653210210381e+05
-1.247005509807654899e+00,-7.144815274153820894e+01,-1.063117133307602489e+06,5.129157061047877651e+05
-1.247805509807654811e+00,-7.149398936514867842e+01,-1.071558850730782608e+06,5.274469019741619704e+05
-1.248605509807655167e+00,-7.153982598875916210e+01,-1.072629972353816032e+06,5.389818323034251807e+05
-1.249405509807655079e+00,-7.158566261236961736e+01,-1.068322822111983318e+06,5.474428296631734120e+05
-1.250205509807654991e+00,-7.163149923598008684e+01,-1.060347723314152099e+06,5.515746207141608465e+05
-1.251005509807654903e+00,-7.167733585959054210e+01,-1.038425982433166821e+06,5.452880106009750161e+05
-1.251805509807654815e+00,-7.172317248320099736e+01,-9.930089339706696337e+05,5.137736947220101720e+05
-1.252605509807655171e+00,-7.176900910681148105e+01,-9.741611194184969645e+05,5.041532247505136183e+05
-1.253405509807655083e+00,-7.181484573042195052e+01,-9.601835788261585403e+05,4.969838964143510675e+05
-1.254205509807654995e+00,-7.186068235403240578e+01,-9.487201462368729990e+05,4.907955733965507825e+05
-1.255005509807654906e+00,-7.190651897764287526e+01,-9.958507039734161226e+05,5.021698136083830614e+05
-1.255805509807654818e+00,-7.195235560125333052e+01,-9.945084957540659234e+05,4.958718758013065089e+05
-1.256605509807655174e+00,-7.199819222486381420e+01,-9.846197883232946042e+05,4.847765266018573893e+05
-1.257405509807655086e+00,-7.204402884847428368e+01,-9.727989836737764999e+05,4.720164542461718083e+05
-1.258205509807654998e+00,-7.208986547208473894e+01,-9.599848178708093474e+05,4.575914754509689519e+05
-1.259005509807654910e+00,-7.213570209569519420e+01,-9.488138063351965975e+05,4.427167625390579924e+05
-1.259805509807654822e+00,-7.218153871930566368e+01,-9.409646375443557044e+05,4.306356218331818818e+05
-1.260605509807655178e+00,-7.222737534291614736e+01,-9.531122695158033166e+05,4.288990586501575308e+05
-1.261405509807655090e+00,-7.227321196652660262e+01,-9.664162092277510092e+05,4.274272080727735301e+05
-1.262205509807655002e+00,-7.231904859013707210e+01,-9.588861489878057037e+05,4.091471855497967335e+05
-1.263005509807654914e+00,-7.236488521374752736e+01,-9.757340598613129696e+05,4.198846155394960660e+05
-1.263805509807654825e+00,-7.241072183735799683e+01,-9.751443017706449609e+05,4.247314817006458761e+05
-1.264605509807655181e+00,-7.245655846096848052e+01,-1.101588791686043376e+06,4.752328892838344327e+05
-1.265405509807655093e+00,-7.250239508457893578e+01,-1.095640642493698047e+06,4.838429726864449331e+05
-1.266205509807655005e+00,-7.254823170818939104e+01,-1.104606750358683290e+06,4.919867979806763469e+05
-1.267005509807654917e+00,-7.259406833179986052e+01,-1.095963150944913505e+06,4.991463205611257581e+05
-1.267805509807654829e+00,-7.263990495541031578e+01,-1.099429642177897273e+06,5.074943154075061902e+05
-1.268605509807655185e+00,-7.268574157902079946e+01,-1.087244563351198100e+06,5.083314152197290096e+05
-1.269405509807655097e+00,-7.273157820263126894e+01,-1.077840519772317726e+06,5.120750789753701538e+05
-1.270205509807655009e+00,-7.277741482624172420e+01,-1.075562659880198538e+06,5.142269612737109419e+05
-1.271005509807654921e+00,-7.282325144985219367e+01,-1.066157018310799031e+06,5.130931608993483824e+05
-1.271805509807654833e+00,-7.286908807346264894e+01,-1.056246359150326811e+06,5.100347491176814656e+05
-1.272605509807655189e+00,-7.291492469707313262e+01,-1.021763490177260945e+06,4.797221914553014212e+05
-1.273405509807655100e+00,-7.296076132068360209e+01,-1.020395027154206764e+06,4.771153100466479082e+05
-1.274205509807655012e+00,-7.300659794429405736e+01,-1.014963443204116193e+06,4.716575453370487085e+05
-1.275005509807654924e+00,-7.305243456790451262e+01,-9.954374163645968074e+05,4.524157029949688585e+05
-1.275805509807654836e+00,-7.309827119151498209e+01,-1.024638859673914150e+06,4.606880319598958595e+05
-1.276605509807655192e+00,-7.314410781512546578e+01,-1.013551464485054952e+06,4.572809254355092417e+05
-1.277405509807655104e+00,-7.318994443873592104e+01,-1.003175568507304299e+06,4.530682988585008425e+05
-1.278205509807655016e+00,-7.323578106234639051e+01,-1.008971269787641708e+06,4.530132110015403014e+05
-1.279005509807654928e+00,-7.328161768595684578e+01,-9.922158051665601088e+05,4.411749774333620444e+05
-1.279805509807654840e+00,-7.332745430956730104e+01,-9.839026693948021857e+05,4.365743057449338376e+05
-1.280605509807655196e+00,-7.337329093317779893e+01,-9.768292604847465409e+05,4.308256506541965064e+05
-1.281405509807655108e+00,-7.341912755678825420e+01,-9.679878789395374479e+05,4.250776962998927920e+05
-1.282205509807655019e+00,-7.346496418039870946e+01,-9.653367340912583750e+05,4.221460386942170444e+05
-1.283005509807654931e+00,-7.351080080400917893e+01,-9.718000810535398778e+05,4.206449747625477030e+05
-1.283805509807654843e+00,-7.355663742761963420e+01,-9.754513835914680967e+05,4.288230050199767575e+05
-1.284605509807655199e+00,-7.360247405123011788e+01,-1.029060864707138971e+06,4.500277296205253224e+05
-1.285405509807655111e+00,-7.364831067484058735e+01,-1.005368177191556781e+06,4.351621341134763788e+05
-1.286205509807655023e+00,-7.369414729845104262e+01,-9.977728118090863572e+05,4.333393293166922522e+05
-1.287005509807654935e+00,-7.373998392206151209e+01,-9.943387963198019424e+05,4.311456094583909726e+05
-1.287805509807654847e+00,-7.378582054567196735e+01,-9.838027497568125837e+05,4.295897334259669296e+05
-1.288605509807655203e+00,-7.383165716928245104e+01,-9.970574788381441031e+05,4.406468804824021645e+05
-1.289405509807655115e+00,-7.387749379289292051e+01,-9.889249519995019073e+05,4.429090541918686358e+05
-1.290205509807655027e+00,-7.392333041650337577e+01,-9.714074746823559981e+05,4.321758177003088640e+05
-1.291005509807654938e+00,-7.396916704011383104e+01,-9.657614784167342586e+05,4.283471306800771854e+05
-1.291805509807654850e+00,-7.401500366372430051e+01,-9.596665564897668082e+05,4.228255218031762051e+05
-1.292605509807655206e+00,-7.406084028733478419e+01,-1.044483962242852664e+06,4.424961082022867049e+05
-1.293405509807655118e+00,-7.410667691094523946e+01,-1.027964770835475763e+06,4.378648863844370353e+05
-1.294205509807655030e+00,-7.415251353455570893e+01,-1.012487507895479910e+06,4.342877159457155503e+05
-1.295005509807654942e+00,-7.419835015816616419e+01,-9.820426630842564628e+05,4.124391152283928823e+05
-1.295805509807654854e+00,-7.424418678177661945e+01,-9.705208432545304531e+05,4.053161737110439572e+05
-1.296605509807655210e+00,-7.429002340538711735e+01,-9.946516823427925119e+05,4.138539571167220129e+05
-1.297405509807655122e+00,-7.433586002899757261e+01,-1.034436686943764915e+06,4.263268437355435453e+05
-1.298205509807655034e+00,-7.438169665260802788e+01,-1.046712827670883853e+06,4.310279061091686017e+05
-1.299005509807654946e+00,-7.442753327621849735e+01,-1.058555927132987650e+06,4.354972680431749905e+05
-1.299805509807654857e+00,-7.447336989982895261e+01,-1.063298745024757227e+06,4.368190994893006864e+05
-1.300605509807655213e+00,-7.451920652343943630e+01,-1.109347854743445525e+06,4.767038154601678252e+05
-1.301405509807655125e+00,-7.456504314704990577e+01,-1.091297260236389237e+06,4.720952941946895444e+05
-1.302205509807655037e+00,-7.461087977066036103e+01,-1.074002773100838298e+06,4.658391837529799668e+05
-1.303005509807654949e+00,-7.465671639427083051e+01,-1.068976558678888949e+06,4.620040013297366095e+05
-1.303805509807654861e+00,-7.470255301788128577e+01,-1.050516338327861391e+06,4.523503967769849696e+05
-1.304605509807655217e+00,-7.474838964149176945e+01,-1.010952049476902699e+06,4.227978185947875609e+05
-1.305405509807655129e+00,-7.479422626510223893e+01,-9.957569584324081661e+05,4.259390778883264866e+05
-1.306205509807655041e+00,-7.484006288871269419e+01,-1.012049509811089141e+06,4.356983692075580475e+05
-1.307005509807654953e+00,-7.488589951232314945e+01,-9.944155401585095096e+05,4.336439856831648503e+05
-1.307805509807654865e+00,-7.493173613593361893e+01,-9.697420288673354080e+05,4.252888280856750789e+05
-1.308605509807654776e+00,-7.497757275954407419e+01,-9.668203649889867520e+05,4.296036149683143012e+05
-1.309405509807655132e+00,-7.502340938315455787e+01,-9.638406622900144430e+05,4.296418962554688333e+05
-1.310205509807655044e+00,-7.506924600676502735e+01,-9.646117916811706964e+05,4.295279715796154924e+05
-1.311005509807654956e+00,-7.511508263037548261e+01,-9.450925508212028071e+05,4.130445586931174621e+05
-1.311805509807654868e+00,-7.516091925398593787e+01,-9.388991492508348310e+05,4.076945195904002758e+05
-1.312605509807654780e+00,-7.520675587759640734e+01,-9.445585439210392069e+05,4.023973806104544783e+05
-1.313405509807655136e+00,-7.525259250120689103e+01,-9.361129660093819257e+05,3.906420969475329621e+05
-1.314205509807655048e+00,-7.529842912481734629e+01,-9.730324945239130175e+05,3.914303756213856395e+05
-1.315005509807654960e+00,-7.534426574842781577e+01,-9.624135132962103235e+05,3.813376139874220244e+05
-1.315805509807654872e+00,-7.539010237203827103e+01,-9.512224098359814379e+05,3.748532841048797127e+05
-1.316605509807654784e+00,-7.543593899564874050e+01,-9.459358318475646665e+05,3.765457522619052324e+05
-1.317405509807655140e+00,-7.548177561925922419e+01,-9.389271818856132450e+05,3.747313058586295811e+05
-1.318205509807655051e+00,-7.552761224286967945e+01,-9.346637575115846703e+05,3.752351517819535220e+05
-1.319005509807654963e+00,-7.557344886648014892e+01,-9.254156939877158729e+05,3.688154039365951321e+05
-1.319805509807654875e+00,-7.561928549009060418e+01,-9.269222762792205904e+05,3.604070772566423984e+05
-1.320605509807654787e+00,-7.566512211370105945e+01,-9.484900442480538040e+05,3.675095861972187995e+05
-1.321405509807655143e+00,-7.571095873731154313e+01,-9.711343789482449647e+05,3.756350961408254807e+05
-1.322205509807655055e+00,-7.575679536092201261e+01,-1.059198288916155929e+06,3.996345212674560607e+05
-1.323005509807654967e+00,-7.580263198453246787e+01,-1.047552521695033181e+06,4.001832506302711554e+05
-1.323805509807654879e+00,-7.584846860814293734e+01,-1.034948994910141220e+06,3.980701590296620270e+05
-1.324605509807654791e+00,-7.589430523175339260e+01,-1.025036647631392698e+06,3.936401064567629946e+05
-1.325405509807655147e+00,-7.594014185536387629e+01,-1.016193624610423576e+06,3.885944609870736022e+05
-1.326205509807655059e+00,-7.598597847897434576e+01,-1.007600582513657399e+06,3.835016575861210586e+05
-1.327005509807654970e+00,-7.603181510258480102e+01,-9.967180530696664937e+05,3.859462816105249221e+05
-1.327805509807654882e+00,-7.607765172619525629e+01,-9.870381566894047428e+05,3.875193127075780649e+05
-1.328605509807654794e+00,-7.612348834980572576e+01,-9.612597500194477616e+05,3.705132533940587891e+05
-1.329405509807655150e+00,-7.616932497341620945e+01,-1.049843062653684057e+06,4.027175299553819932e+05
-1.330205509807655062e+00,-7.621516159702666471e+01,-1.036032981487303507e+06,4.050780780361929210e+05
-1.331005509807654974e+00,-7.626099822063713418e+01,-1.020532132781866821e+06,4.061140572843835107e+05
-1.331805509807654886e+00,-7.630683484424758944e+01,-1.031041174010877963e+06,4.161310934235225432e+05
-1.332605509807654798e+00,-7.635267146785805892e+01,-1.035929435201968299e+06,4.220201026508325012e+05
-1.333405509807655154e+00,-7.639850809146854260e+01,-1.034688493495889124e+06,4.230138806712393416e+05
-1.334205509807655066e+00,-7.644434471507899787e+01,-1.030179547208142350e+06,4.209824132041611010e+05
-1.335005509807654978e+00,-7.649018133868945313e+01,-1.022547213256402290e+06,4.180795119363526464e+05
-1.335805509807654889e+00,-7.653601796229992260e+01,-1.012304173136213562e+06,4.141909619848633301e+05
-1.336605509807654801e+00,-7.658185458591037786e+01,-9.798736316861150553e+05,3.875541664978219778e+05
-1.337405509807655157e+00,-7.662769120952086155e+01,-9.958424827750645345e+05,3.965913695974483853e+05
-1.338205509807655069e+00,-7.667352783313133102e+01,-9.704515280280694133e+05,3.852699791950514773e+05
-1.339005509807654981e+00,-7.671936445674178628e+01,-9.682899225413388340e+05,3.867792007279793033e+05
-1.339805509807654893e+00,-7.676520108035225576e+01,-9.547021046901353402e+05,3.845622211491761263e+05
-1.340605509807654805e+00,-7.681103770396271102e+01,-9.513813934885734925e+05,3.839007166834627860e+05
-1.341405509807655161e+00,-7.685687432757319471e+01,-9.587171674837092869e+05,3.875727594264834188e+05
-1.342205509807655073e+00,-7.690271095118366418e+01,-9.603532753605940379e+05,3.898975237847241806e+05
-1.343005509807654985e+00,-7.694854757479411944e+01,-9.609380449031027965e+05,3.907629580058239517e+05
-1.343805509807654897e+00,-7.699438419840457470e+01,-9.361329076977986842e+05,3.898478044522993732e+05
-1.344605509807654808e+00,-7.704022082201504418e+01,-9.712275860967083136e+05,3.688859565693297191e+05
-1.345405509807655164e+00,-7.708605744562552786e+01,-9.699031278110628482e+05,3.674017568502567010e+05
-1.346205509807655076e+00,-7.713189406923598312e+01,-9.675536855273225810e+05,3.645828378926205332e+05
-1.347005509807654988e+00,-7.717773069284645260e+01,-9.639421651303252438e+05,3.511782038036637823e+05
-1.347805509807654900e+00,-7.722356731645690786e+01,-9.614012242517537670e+05,3.495306530316020362e+05
-1.348605509807654812e+00,-7.726940394006736312e+01,-9.539592435654627625e+05,3.571080822675531381e+05
-1.349405509807655168e+00,-7.731524056367786102e+01,-9.458048972452586750e+05,3.618727759451556485e+05
-1.350205509807655080e+00,-7.736107718728831628e+01,-9.371991958510039840e+05,3.642202163819650305e+05
-1.351005509807654992e+00,-7.740691381089877154e+01,-1.014722563896186883e+06,3.795999898602179601e+05
-1.351805509807654904e+00,-7.745275043450924102e+01,-9.998785057800719514e+05,3.771320828785933554e+05
-1.352605509807654816e+00,-7.749858705811969628e+01,-9.856798834449485876e+05,3.730090130565345753e+05
-1.353405509807655172e+00,-7.754442368173017996e+01,-9.741070830454383977e+05,3.686619186562297400e+05
-1.354205509807655083e+00,-7.759026030534064944e+01,-9.637801763407441322e+05,3.642182359461609740e+05
-1.355005509807654995e+00,-7.763609692895110470e+01,-9.503633165776678361e+05,3.453196062616394483e+05
-1.355805509807654907e+00,-7.768193355256157417e+01,-9.417204024515338242e+05,3.389377687411190709e+05
-1.356605509807654819e+00,-7.772777017617202944e+01,-9.486683306431173114e+05,3.347061718841156689e+05
-1.357405509807655175e+00,-7.777360679978251312e+01,-1.069080258905879455e+06,3.624318963531702175e+05
-1.358205509807655087e+00,-7.781944342339298260e+01,-1.059982362550291233e+06,3.602401700076812413e+05
-1.359005509807654999e+00,-7.786528004700343786e+01,-1.053907895540674450e+06,3.561490825163621921e+05
-1.359805509807654911e+00,-7.791111667061389312e+01,-1.043596058540882776e+06,3.487738750495712738e+05
-1.360605509807654823e+00,-7.795695329422436259e+01,-1.032187134517526836e+06,3.549634747836071765e+05
-1.361405509807655179e+00,-7.800278991783484628e+01,-1.016156939981041942e+06,3.577267261565846275e+05
-1.362205509807655091e+00,-7.804862654144530154e+01,-1.000031082270538434e+06,3.443931585707663326e+05
-1.363005509807655002e+00,-7.809446316505577101e+01,-9.859296091587017290e+05,3.426571880139686982e+05
-1.363805509807654914e+00,-7.814029978866622628e+01,-9.719283894254926126e+05,3.397737513812949182e+05
-1.364605509807654826e+00,-7.818613641227668154e+01,-9.588282460331092589e+05,3.351892597595142433e+05
-1.365405509807655182e+00,-7.823197303588717944e+01,-9.461671167666098336e+05,3.301339321558413212e+05
-1.366205509807655094e+00,-7.827780965949763470e+01,-9.599811260605836287e+05,3.340416878809555783e+05
-1.367005509807655006e+00,-7.832364628310808996e+01,-9.646752263990498614e+05,3.358599843675949960e+05
-1.367805509807654918e+00,-7.836948290671855943e+01,-9.794686291603368009e+05,3.499585133382929489e+05
-1.368605509807654830e+00,-7.841531953032901470e+01,-9.961870938004569616e+05,3.544152701842099777e+05
-1.369405509807655186e+00,-7.846115615393949838e+01,-9.750520978013866115e+05,3.426792722987525049e+05
-1.370205509807655098e+00,-7.850699277754996785e+01,-9.729461797855469631e+05,3.494464082110247109e+05
-1.371005509807655010e+00,-7.855282940116042312e+01,-9.671106546746111708e+05,3.533735270701957634e+05
-1.371805509807654921e+00,-7.859866602477089259e+01,-9.582293535489980131e+05,3.564254027535947971e+05
-1.372605509807654833e+00,-7.864450264838134785e+01,-9.612087871185188415e+05,3.645996584959242027e+05
-1.373405509807655189e+00,-7.869033927199183154e+01,-9.663352010686435970e+05,3.682638903983753989e+05
-1.374205509807655101e+00,-7.873617589560230101e+01,-9.698769437262018910e+05,3.705572676120749093e+05
-1.375005509807655013e+00,-7.878201251921275627e+01,-1.019976022089119069e+06,3.812220869029789465e+05
-1.375805509807654925e+00,-7.882784914282321154e+01,-9.921282938362172572e+05,3.539280037819226272e+05
-1.376605509807654837e+00,-7.887368576643368101e+01,-9.802961434597820044e+05,3.434052466101842583e+05
-1.377405509807655193e+00,-7.891952239004416469e+01,-9.782228441522590583e+05,3.400145841335312580e+05
-1.378205509807655105e+00,-7.896535901365461996e+01,-9.797514680690797977e+05,3.393802601967951632e+05
-1.379005509807655017e+00,-7.901119563726508943e+01,-9.801249131127611035e+05,3.380125639679113519e+05
-1.379805509807654929e+00,-7.905703226087554469e+01,-9.788643038864309201e+05,3.362576433550865622e+05
-1.380605509807654840e+00,-7.910286888448599996e+01,-1.051782039405850926e+06,3.439866650089921895e+05
-1.381405509807655196e+00,-7.914870550809649785e+01,-1.031989049111204804e+06,3.366412216928404523e+05
-1.382205509807655108e+00,-7.919454213170695311e+01,-1.023426425005657831e+06,3.312847726019085967e+05
-1.383005509807655020e+00,-7.924037875531740838e+01,-1.005050613717353204e+06,3.314835322877900326e+05
-1.383805509807654932e+00,-7.928621537892787785e+01,-9.794296408436491620e+05,3.187735684894763399e+05
-1.384605509807654844e+00,-7.933205200253833311e+01,-9.676980661225410877e+05,3.170085459615974687e+05
-1.385405509807655200e+00,-7.937788862614881680e+01,-9.572510251822614809e+05,3.134847339369037654e+05
-1.386205509807655112e+00,-7.942372524975928627e+01,-1.064004654655188089e+06,3.271147258304561255e+05
-1.387005509807655024e+00,-7.946956187336974153e+01,-1.041309917889495147e+06,3.195419216304695001e+05
-1.387805509807654936e+00,-7.951539849698021101e+01,-1.022624949847669224e+06,3.155953881099991268e+05
-1.388605509807654848e+00,-7.956123512059066627e+01,-1.020293087491057115e+06,3.141866109457619605e+05
-1.389405509807655204e+00,-7.960707174420114995e+01,-1.005966850980695337e+06,3.099943393425725517e+05
-1.390205509807655115e+00,-7.965290836781160522e+01,-9.920038504507652251e+05,3.049246447174844216e+05
-1.391005509807655027e+00,-7.969874499142207469e+01,-9.628465901292311028e+05,2.893773534582754946e+05
-1.391805509807654939e+00,-7.974458161503252995e+01,-9.549988129381570034e+05,2.927700772735560313e+05
-1.392605509807654851e+00,-7.979041823864299943e+01,-9.635330394217834109e+05,3.017837249579008785e+05
-1.393405509807655207e+00,-7.983625486225348311e+01,-9.683233378946168814e+05,3.106396631126384018e+05
-1.394205509807655119e+00,-7.988209148586393837e+01,-9.625518744146830868e+05,3.093660732602413627e+05
-1.395005509807655031e+00,-7.992792810947440785e+01,-9.755080526692686835e+05,3.154796339692412876e+05
-1.395805509807654943e+00,-7.997376473308486311e+01,-9.687246532816004474e+05,3.168593247598244925e+05
-1.396605509807654855e+00,-8.001960135669531837e+01,-9.434065375123707345e+05,3.010379170850688242e+05
-1.397405509807655211e+00,-8.006543798030581627e+01,-9.358689456032126909e+05,3.007978538927404443e+05
-1.398205509807655123e+00,-8.011127460391627153e+01,-9.269340287674176507e+05,2.992002344453206169e+05
-1.399005509807655034e+00,-8.015711122752672679e+01,-9.218907309004592244e+05,2.986013517995705479e+05
-1.399805509807654946e+00,-8.020294785113719627e+01,-9.339558422135481378e+05,3.019154786964243394e+05
-1.400605509807654858e+00,-8.024878447474765153e+01,-9.621918029500610428e+05,3.039285192413093173e+05
-1.401405509807655214e+00,-8.029462109835813521e+01,-9.652059202596279792e+05,3.018303875528126373e+05
-1.402205509807655126e+00,-8.034045772196860469e+01,-9.574767658579357667e+05,2.915508566018656129e+05
-1.403005509807655038e+00,-8.038629434557905995e+01,-9.365466925666033057e+05,2.685352619663563673e+05
-1.403805509807654950e+00,-8.043213096918952942e+01,-9.384733167306076502e+05,2.719604448096308042e+05
-1.404605509807654862e+00,-8.047796759279998469e+01,-9.498449541398368310e+05,2.777767864595390856e+05
-1.405405509807654774e+00,-8.052380421641043995e+01,-9.649243714675407391e+05,2.832568052549457643e+05
-1.406205509807655130e+00,-8.056964084002092363e+01,-1.009956116382533335e+06,2.903909525743275881e+05
-1.407005509807655041e+00,-8.061547746363139311e+01,-1.012797213429758442e+06,2.976959290577657521e+05
-1.407805509807654953e+00,-8.066131408724184837e+01,-1.013487857240020996e+06,3.032878863788312301e+05
-1.408605509807654865e+00,-8.070715071085231784e+01,-9.783556872323140269e+05,2.735862453179709264e+05
-1.409405509807654777e+00,-8.075298733446277311e+01,-9.824326197413038462e+05,2.794462951335828984e+05
-1.410205509807655133e+00,-8.079882395807325679e+01,-9.814619570618747966e+05,2.872927533356471686e+05
-1.411005509807655045e+00,-8.084466058168372626e+01,-1.048968154419618892e+06,2.999589627893787110e+05
-1.411805509807654957e+00,-8.089049720529418153e+01,-1.039199788768905564e+06,3.015897908811520319e+05
-1.412605509807654869e+00,-8.093633382890463679e+01,-1.022377363616778515e+06,3.018321704256117227e+05
-1.413405509807654781e+00,-8.098217045251510626e+01,-1.008224637613684987e+06,3.037003096014801995e+05
-1.414205509807655137e+00,-8.102800707612558995e+01,-9.944943426601222018e+05,3.049402834821885917e+05
-1.415005509807655049e+00,-8.107384369973604521e+01,-9.705040936549439793e+05,2.947524516708004521e+05
-1.415805509807654960e+00,-8.111968032334651468e+01,-1.084128468916550279e+06,3.135735323836911703e+05
-1.416605509807654872e+00,-8.116551694695696995e+01,-1.059866163908855058e+06,3.095585307605100679e+05
-1.417405509807654784e+00,-8.121135357056743942e+01,-1.047466283324618242e+06,3.067751871909858310e+05
-1.418205509807655140e+00,-8.125719019417792310e+01,-1.026140134671809152e+06,2.985110468009769684e+05
-1.419005509807655052e+00,-8.130302681778837837e+01,-1.011582327521610656e+06,2.918055975005006185e+05
-1.419805509807654964e+00,-8.134886344139883363e+01,-9.991434938251003623e+05,2.853577684607270639e+05
-1.420605509807654876e+00,-8.139470006500930310e+01,-9.943868873217224609e+05,2.885548186523037148e+05
-1.421405509807654788e+00,-8.144053668861975837e+01,-9.732452189510016469e+05,2.812083028724875767e+05
-1.422205509807655144e+00,-8.148637331223024205e+01,-9.650661491319760680e+05,2.846902788745994330e+05
-1.423005509807655056e+00,-8.153220993584071152e+01,-9.675326290980119957e+05,2.879179269250668003e+05
-1.423805509807654968e+00,-8.157804655945116679e+01,-9.549355129010496894e+05,2.871636146589511773e+05
-1.424605509807654879e+00,-8.162388318306163626e+01,-9.427576982152618002e+05,2.837714833002766245e+05
-1.425405509807654791e+00,-8.166971980667209152e+01,-9.302154329330333276e+05,2.792582661101920530e+05
-1.426205509807655147e+00,-8.171555643028257521e+01,-9.133237632086422527e+05,2.689339541542779189e+05
-1.427005509807655059e+00,-8.176139305389304468e+01,-8.872939174008667469e+05,2.473029490226643393e+05
-1.427805509807654971e+00,-8.180722967750349994e+01,-8.949603635241198353e+05,2.415060643010564963e+05
-1.428605509807654883e+00,-8.185306630111395521e+01,-8.842057151112958090e+05,2.328309765729687060e+05
-1.429405509807654795e+00,-8.189890292472442468e+01,-8.743304207098606275e+05,2.221163439886437845e+05
-1.430205509807655151e+00,-8.194473954833490836e+01,-8.663626556691927835e+05,2.103948766137202911e+05
-1.431005509807655063e+00,-8.199057617194536363e+01,-8.719573188507320592e+05,2.030736339750227926e+05
-1.431805509807654975e+00,-8.203641279555583310e+01,-8.794814346670297673e+05,1.939490076812850020e+05
